"""TeciVersion=1""","""Time""","""Remaining (Total)""","""Exited (Total)""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+X]""","""Time Step Usage[-X]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Time Step Usage""","""Width""","""Total Boundary""","""Time Step Usage[+Y]""","""Time Step Usage[-Y]""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants""","""Queued Occupants"""
,410.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,415.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,420.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,425.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,430.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,435.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,440.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,445.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,450.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,455.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,460.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,465.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,470.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,475.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,480.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,485.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,490.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,495.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,500.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,505.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,510.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,515.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,520.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,525.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,530.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,535.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,540.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,545.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,550.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,555.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,560.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,565.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,570.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,575.0000,-2,1339,0,3.893,0.300,0,9.000,0.300,0,1.165,0.300,0,3.332,0.300,0,1.310,0.300,0,9.000,0.300,0,0,0,10.000,0.300,0,8.000,0.300,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.083,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.200,0.300,0,0,0,1.219,0.300,0,0,0,1.219,0.300,0,0,0,1.192,0.300,0,0,0,1.200,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
